=== KSP CRIME DATABASE LOOKUP ===
=== Employee (1000 records) ===

  ROWID: 47995000000334454, EmployeeID: 1, DistrictID: 47995000000332126, UnitID: 47995000000334324, RankID: 47995000000332225, DesignationID: 47995000000332253, KGID: KAR000000001, FirstName: Kavya, EmployeeDOB: 1988-12-18, GenderID: 2, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2021-03-10
  ROWID: 47995000000355004, EmployeeID: 549, DistrictID: 47995000000332131, UnitID: 47995000000334389, RankID: 47995000000332230, DesignationID: 47995000000332252, KGID: KAR000000549, FirstName: Vijaya, EmployeeDOB: 1978-05-05, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2017-09-14
  ROWID: 47995000000355005, EmployeeID: 550, DistrictID: 47995000000332137, UnitID: 47995000000334389, RankID: 47995000000332222, DesignationID: 47995000000332253, KGID: KAR000000550, FirstName: Sandeep, EmployeeDOB: 1992-10-04, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2025-10-03
  ROWID: 47995000000355006, EmployeeID: 551, DistrictID: 47995000000332132, UnitID: 47995000000334389, RankID: 47995000000332223, DesignationID: 47995000000332249, KGID: KAR000000551, FirstName: Nikhil, EmployeeDOB: 1995-06-07, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2024-07-01
  ROWID: 47995000000355007, EmployeeID: 552, DistrictID: 47995000000332123, UnitID: 47995000000334389, RankID: 47995000000332227, DesignationID: 47995000000332249, KGID: KAR000000552, FirstName: Basavaraj, EmployeeDOB: 1984-06-18, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2015-07-01
  ROWID: 47995000000355008, EmployeeID: 553, DistrictID: 47995000000332143, UnitID: 47995000000334390, RankID: 47995000000332230, DesignationID: 47995000000332249, KGID: KAR000000553, FirstName: Ganga, EmployeeDOB: 1986-04-02, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2024-06-11
  ROWID: 47995000000355009, EmployeeID: 554, DistrictID: 47995000000332133, UnitID: 47995000000334390, RankID: 47995000000332225, DesignationID: 47995000000332240, KGID: KAR000000554, FirstName: Channabasava, EmployeeDOB: 1998-05-01, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2025-05-13
  ROWID: 47995000000355010, EmployeeID: 555, DistrictID: 47995000000332144, UnitID: 47995000000334390, RankID: 47995000000332231, DesignationID: 47995000000332242, KGID: KAR000000555, FirstName: Pavan, EmployeeDOB: 1992-02-05, GenderID: 1, BloodGroupID: 2, PhysicallyChallenged: false, AppointmentDate: 2022-03-14
  ROWID: 47995000000355011, EmployeeID: 556, DistrictID: 47995000000332149, UnitID: 47995000000334390, RankID: 47995000000332228, DesignationID: 47995000000332248, KGID: KAR000000556, FirstName: Nikhil, EmployeeDOB: 1993-11-01, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2024-01-26
  ROWID: 47995000000355012, EmployeeID: 557, DistrictID: 47995000000332122, UnitID: 47995000000334390, RankID: 47995000000332229, DesignationID: 47995000000332249, KGID: KAR000000557, FirstName: Vivaan, EmployeeDOB: 1989-09-13, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: true, AppointmentDate: 2025-01-11
  ROWID: 47995000000355013, EmployeeID: 558, DistrictID: 47995000000332137, UnitID: 47995000000334390, RankID: 47995000000332223, DesignationID: 47995000000332242, KGID: KAR000000558, FirstName: Nandini, EmployeeDOB: 1985-01-29, GenderID: 2, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2025-01-23
  ROWID: 47995000000355014, EmployeeID: 559, DistrictID: 47995000000332139, UnitID: 47995000000334390, RankID: 47995000000332227, DesignationID: 47995000000332245, KGID: KAR000000559, FirstName: Sunita, EmployeeDOB: 1987-03-29, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2023-05-02
  ROWID: 47995000000355015, EmployeeID: 560, DistrictID: 47995000000332127, UnitID: 47995000000334390, RankID: 47995000000332228, DesignationID: 47995000000332243, KGID: KAR000000560, FirstName: Rahul, EmployeeDOB: 1991-01-02, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2020-12-26
  ROWID: 47995000000355016, EmployeeID: 561, DistrictID: 47995000000332135, UnitID: 47995000000334391, RankID: 47995000000332231, DesignationID: 47995000000332243, KGID: KAR000000561, FirstName: Varun, EmployeeDOB: 1997-12-24, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2024-04-03
  ROWID: 47995000000355017, EmployeeID: 562, DistrictID: 47995000000332148, UnitID: 47995000000334391, RankID: 47995000000332229, DesignationID: 47995000000332249, KGID: KAR000000562, FirstName: Anil, EmployeeDOB: 1988-05-31, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2011-06-18
  ROWID: 47995000000355018, EmployeeID: 563, DistrictID: 47995000000332119, UnitID: 47995000000334391, RankID: 47995000000332230, DesignationID: 47995000000332243, KGID: KAR000000563, FirstName: Sharada, EmployeeDOB: 1977-05-26, GenderID: 2, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2012-06-06
  ROWID: 47995000000355019, EmployeeID: 564, DistrictID: 47995000000332142, UnitID: 47995000000334391, RankID: 47995000000332226, DesignationID: 47995000000332245, KGID: KAR000000564, FirstName: Parvati, EmployeeDOB: 1983-10-01, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2011-10-05
  ROWID: 47995000000355020, EmployeeID: 565, DistrictID: 47995000000332144, UnitID: 47995000000334391, RankID: 47995000000332227, DesignationID: 47995000000332248, KGID: KAR000000565, FirstName: Rajesh, EmployeeDOB: 2001-01-20, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2025-05-23
  ROWID: 47995000000355021, EmployeeID: 566, DistrictID: 47995000000332136, UnitID: 47995000000334391, RankID: 47995000000332232, DesignationID: 47995000000332248, KGID: KAR000000566, FirstName: Mallikarjun, EmployeeDOB: 1978-07-13, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2014-10-17
  ROWID: 47995000000355022, EmployeeID: 567, DistrictID: 47995000000332125, UnitID: 47995000000334391, RankID: 47995000000332227, DesignationID: 47995000000332249, KGID: KAR000000567, FirstName: Akash, EmployeeDOB: 1993-05-18, GenderID: 1, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2018-08-25
  ROWID: 47995000000355023, EmployeeID: 568, DistrictID: 47995000000332138, UnitID: 47995000000334391, RankID: 47995000000332232, DesignationID: 47995000000332242, KGID: KAR000000568, FirstName: Riya, EmployeeDOB: 1991-08-23, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2019-09-03
  ROWID: 47995000000355024, EmployeeID: 569, DistrictID: 47995000000332120, UnitID: 47995000000334392, RankID: 47995000000332223, DesignationID: 47995000000332249, KGID: KAR000000569, FirstName: Kavitha, EmployeeDOB: 1993-07-16, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2017-11-06
  ROWID: 47995000000355025, EmployeeID: 570, DistrictID: 47995000000332147, UnitID: 47995000000334392, RankID: 47995000000332232, DesignationID: 47995000000332249, KGID: KAR000000570, FirstName: Ramachandra, EmployeeDOB: 1991-03-20, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2017-06-28
  ROWID: 47995000000355026, EmployeeID: 571, DistrictID: 47995000000332146, UnitID: 47995000000334392, RankID: 47995000000332225, DesignationID: 47995000000332251, KGID: KAR000000571, FirstName: Yash, EmployeeDOB: 1985-03-04, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2024-04-19
  ROWID: 47995000000355027, EmployeeID: 572, DistrictID: 47995000000332147, UnitID: 47995000000334392, RankID: 47995000000332225, DesignationID: 47995000000332244, KGID: KAR000000572, FirstName: Aditya, EmployeeDOB: 1989-01-08, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2020-04-13
  ROWID: 47995000000355028, EmployeeID: 573, DistrictID: 47995000000332129, UnitID: 47995000000334392, RankID: 47995000000332226, DesignationID: 47995000000332239, KGID: KAR000000573, FirstName: Bharat, EmployeeDOB: 1984-09-09, GenderID: 1, BloodGroupID: 5, PhysicallyChallenged: false, AppointmentDate: 2018-12-02
  ROWID: 47995000000355029, EmployeeID: 574, DistrictID: 47995000000332130, UnitID: 47995000000334392, RankID: 47995000000332222, DesignationID: 47995000000332249, KGID: KAR000000574, FirstName: Jyothi, EmployeeDOB: 1994-05-13, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2016-10-06
  ROWID: 47995000000355030, EmployeeID: 575, DistrictID: 47995000000332129, UnitID: 47995000000334392, RankID: 47995000000332226, DesignationID: 47995000000332241, KGID: KAR000000575, FirstName: Basavaraj, EmployeeDOB: 1994-10-09, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2019-12-01
  ROWID: 47995000000355031, EmployeeID: 576, DistrictID: 47995000000332122, UnitID: 47995000000334392, RankID: 47995000000332228, DesignationID: 47995000000332250, KGID: KAR000000576, FirstName: Sandeep, EmployeeDOB: 1978-09-20, GenderID: 1, BloodGroupID: 5, PhysicallyChallenged: false, AppointmentDate: 2010-03-11
  ROWID: 47995000000355032, EmployeeID: 577, DistrictID: 47995000000332120, UnitID: 47995000000334393, RankID: 47995000000332231, DesignationID: 47995000000332243, KGID: KAR000000577, FirstName: Mahesh, EmployeeDOB: 1989-10-30, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2022-12-20
  ROWID: 47995000000355033, EmployeeID: 578, DistrictID: 47995000000332148, UnitID: 47995000000334393, RankID: 47995000000332225, DesignationID: 47995000000332240, KGID: KAR000000578, FirstName: Rajesh, EmployeeDOB: 1985-07-23, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2012-11-05
  ROWID: 47995000000355034, EmployeeID: 579, DistrictID: 47995000000332147, UnitID: 47995000000334393, RankID: 47995000000332230, DesignationID: 47995000000332249, KGID: KAR000000579, FirstName: Rekha, EmployeeDOB: 1974-10-09, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2010-03-28
  ROWID: 47995000000355035, EmployeeID: 580, DistrictID: 47995000000332122, UnitID: 47995000000334393, RankID: 47995000000332226, DesignationID: 47995000000332244, KGID: KAR000000580, FirstName: Radha, EmployeeDOB: 1981-09-27, GenderID: 2, BloodGroupID: 5, PhysicallyChallenged: false, AppointmentDate: 2021-11-22
  ROWID: 47995000000355036, EmployeeID: 581, DistrictID: 47995000000332138, UnitID: 47995000000334393, RankID: 47995000000332226, DesignationID: 47995000000332239, KGID: KAR000000581, FirstName: Gururaj, EmployeeDOB: 1988-09-07, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2025-02-25
  ROWID: 47995000000355037, EmployeeID: 582, DistrictID: 47995000000332133, UnitID: 47995000000334393, RankID: 47995000000332230, DesignationID: 47995000000332239, KGID: KAR000000582, FirstName: Nandini, EmployeeDOB: 1986-04-16, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2010-04-22
  ROWID: 47995000000355038, EmployeeID: 583, DistrictID: 47995000000332128, UnitID: 47995000000334393, RankID: 47995000000332231, DesignationID: 47995000000332244, KGID: KAR000000583, FirstName: Rani, EmployeeDOB: 1991-12-26, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2016-12-19
  ROWID: 47995000000355039, EmployeeID: 584, DistrictID: 47995000000332149, UnitID: 47995000000334393, RankID: 47995000000332221, DesignationID: 47995000000332244, KGID: KAR000000584, FirstName: Kumar, EmployeeDOB: 1979-11-29, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2019-02-03
  ROWID: 47995000000355040, EmployeeID: 585, DistrictID: 47995000000332122, UnitID: 47995000000334394, RankID: 47995000000332224, DesignationID: 47995000000332248, KGID: KAR000000585, FirstName: Ishita, EmployeeDOB: 1992-03-29, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2021-06-25
  ROWID: 47995000000355041, EmployeeID: 586, DistrictID: 47995000000332123, UnitID: 47995000000334394, RankID: 47995000000332221, DesignationID: 47995000000332249, KGID: KAR000000586, FirstName: Suresh, EmployeeDOB: 1971-03-01, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2011-07-16
  ROWID: 47995000000355042, EmployeeID: 587, DistrictID: 47995000000332131, UnitID: 47995000000334394, RankID: 47995000000332230, DesignationID: 47995000000332251, KGID: KAR000000587, FirstName: Rekha, EmployeeDOB: 1976-05-23, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2012-09-13
  ROWID: 47995000000355043, EmployeeID: 588, DistrictID: 47995000000332141, UnitID: 47995000000334394, RankID: 47995000000332224, DesignationID: 47995000000332253, KGID: KAR000000588, FirstName: Sandeep, EmployeeDOB: 1986-07-22, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2014-12-07
  ROWID: 47995000000355044, EmployeeID: 589, DistrictID: 47995000000332141, UnitID: 47995000000334394, RankID: 47995000000332226, DesignationID: 47995000000332245, KGID: KAR000000589, FirstName: Vijay, EmployeeDOB: 1998-05-27, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: true, AppointmentDate: 2025-08-13
  ROWID: 47995000000355045, EmployeeID: 590, DistrictID: 47995000000332124, UnitID: 47995000000334394, RankID: 47995000000332231, DesignationID: 47995000000332249, KGID: KAR000000590, FirstName: Ganga, EmployeeDOB: 1993-02-15, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2025-04-13
  ROWID: 47995000000355046, EmployeeID: 591, DistrictID: 47995000000332124, UnitID: 47995000000334394, RankID: 47995000000332225, DesignationID: 47995000000332241, KGID: KAR000000591, FirstName: Akash, EmployeeDOB: 1988-04-22, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2015-10-02
  ROWID: 47995000000355047, EmployeeID: 592, DistrictID: 47995000000332123, UnitID: 47995000000334394, RankID: 47995000000332224, DesignationID: 47995000000332245, KGID: KAR000000592, FirstName: Venkatesh, EmployeeDOB: 1988-09-05, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2012-01-24
  ROWID: 47995000000355048, EmployeeID: 593, DistrictID: 47995000000332147, UnitID: 47995000000334395, RankID: 47995000000332227, DesignationID: 47995000000332239, KGID: KAR000000593, FirstName: Rajesh, EmployeeDOB: 1994-09-13, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2023-09-09
  ROWID: 47995000000355049, EmployeeID: 594, DistrictID: 47995000000332122, UnitID: 47995000000334395, RankID: 47995000000332222, DesignationID: 47995000000332250, KGID: KAR000000594, FirstName: Manish, EmployeeDOB: 1983-04-19, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2014-10-01
  ROWID: 47995000000355050, EmployeeID: 595, DistrictID: 47995000000332148, UnitID: 47995000000334395, RankID: 47995000000332228, DesignationID: 47995000000332248, KGID: KAR000000595, FirstName: Shreya, EmployeeDOB: 1993-10-13, GenderID: 2, BloodGroupID: 2, PhysicallyChallenged: false, AppointmentDate: 2020-10-28
  ROWID: 47995000000355051, EmployeeID: 596, DistrictID: 47995000000332137, UnitID: 47995000000334395, RankID: 47995000000332227, DesignationID: 47995000000332247, KGID: KAR000000596, FirstName: Gururaj, EmployeeDOB: 1990-04-19, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2017-04-14
  ROWID: 47995000000355052, EmployeeID: 597, DistrictID: 47995000000332130, UnitID: 47995000000334395, RankID: 47995000000332226, DesignationID: 47995000000332243, KGID: KAR000000597, FirstName: Jagadish, EmployeeDOB: 1998-01-29, GenderID: 1, BloodGroupID: 5, PhysicallyChallenged: false, AppointmentDate: 2024-01-23
  ROWID: 47995000000355053, EmployeeID: 598, DistrictID: 47995000000332144, UnitID: 47995000000334395, RankID: 47995000000332226, DesignationID: 47995000000332243, KGID: KAR000000598, FirstName: Hemanth, EmployeeDOB: 1974-09-18, GenderID: 1, BloodGroupID: 2, PhysicallyChallenged: false, AppointmentDate: 2010-03-07
  ROWID: 47995000000355054, EmployeeID: 599, DistrictID: 47995000000332144, UnitID: 47995000000334395, RankID: 47995000000332230, DesignationID: 47995000000332243, KGID: KAR000000599, FirstName: Ramachandra, EmployeeDOB: 1976-09-27, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2013-09-19
  ROWID: 47995000000355055, EmployeeID: 600, DistrictID: 47995000000332122, UnitID: 47995000000334395, RankID: 47995000000332227, DesignationID: 47995000000332241, KGID: KAR000000600, FirstName: Yamuna, EmployeeDOB: 1990-01-31, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2023-04-18
  ROWID: 47995000000355056, EmployeeID: 601, DistrictID: 47995000000332142, UnitID: 47995000000334396, RankID: 47995000000332230, DesignationID: 47995000000332248, KGID: KAR000000601, FirstName: Jagadish, EmployeeDOB: 1999-12-23, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2025-03-23
  ROWID: 47995000000355057, EmployeeID: 602, DistrictID: 47995000000332141, UnitID: 47995000000334396, RankID: 47995000000332221, DesignationID: 47995000000332248, KGID: KAR000000602, FirstName: Madhuri, EmployeeDOB: 1981-09-24, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2016-02-18
  ROWID: 47995000000355058, EmployeeID: 603, DistrictID: 47995000000332137, UnitID: 47995000000334396, RankID: 47995000000332228, DesignationID: 47995000000332243, KGID: KAR000000603, FirstName: Aanya, EmployeeDOB: 1996-12-17, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2020-05-28
  ROWID: 47995000000355059, EmployeeID: 604, DistrictID: 47995000000332123, UnitID: 47995000000334396, RankID: 47995000000332223, DesignationID: 47995000000332253, KGID: KAR000000604, FirstName: Ayaan, EmployeeDOB: 1984-04-30, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2015-09-07
  ROWID: 47995000000355060, EmployeeID: 605, DistrictID: 47995000000332145, UnitID: 47995000000334396, RankID: 47995000000332224, DesignationID: 47995000000332242, KGID: KAR000000605, FirstName: Sanjay, EmployeeDOB: 1981-02-28, GenderID: 1, BloodGroupID: 6, PhysicallyChallenged: false, AppointmentDate: 2011-05-03
  ROWID: 47995000000355061, EmployeeID: 606, DistrictID: 47995000000332139, UnitID: 47995000000334396, RankID: 47995000000332224, DesignationID: 47995000000332242, KGID: KAR000000606, FirstName: Vijaya, EmployeeDOB: 1979-09-29, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2013-02-14
  ROWID: 47995000000355062, EmployeeID: 607, DistrictID: 47995000000332141, UnitID: 47995000000334396, RankID: 47995000000332221, DesignationID: 47995000000332242, KGID: KAR000000607, FirstName: Rani, EmployeeDOB: 1986-01-16, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2014-01-21
  ROWID: 47995000000355063, EmployeeID: 608, DistrictID: 47995000000332141, UnitID: 47995000000334396, RankID: 47995000000332223, DesignationID: 47995000000332245, KGID: KAR000000608, FirstName: Saanvi, EmployeeDOB: 1998-02-22, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2024-08-12
  ROWID: 47995000000355064, EmployeeID: 609, DistrictID: 47995000000332141, UnitID: 47995000000334397, RankID: 47995000000332224, DesignationID: 47995000000332239, KGID: KAR000000609, FirstName: Saanvi, EmployeeDOB: 1989-04-04, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2012-07-11
  ROWID: 47995000000355065, EmployeeID: 610, DistrictID: 47995000000332119, UnitID: 47995000000334397, RankID: 47995000000332231, DesignationID: 47995000000332239, KGID: KAR000000610, FirstName: Shankar, EmployeeDOB: 1981-05-25, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2017-08-15
  ROWID: 47995000000355066, EmployeeID: 611, DistrictID: 47995000000332122, UnitID: 47995000000334397, RankID: 47995000000332230, DesignationID: 47995000000332245, KGID: KAR000000611, FirstName: Nikhil, EmployeeDOB: 1986-07-29, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2010-11-06
  ROWID: 47995000000355067, EmployeeID: 612, DistrictID: 47995000000332140, UnitID: 47995000000334397, RankID: 47995000000332232, DesignationID: 47995000000332240, KGID: KAR000000612, FirstName: Reyansh, EmployeeDOB: 1973-02-01, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2011-03-19
  ROWID: 47995000000355068, EmployeeID: 613, DistrictID: 47995000000332119, UnitID: 47995000000334397, RankID: 47995000000332225, DesignationID: 47995000000332245, KGID: KAR000000613, FirstName: Aanya, EmployeeDOB: 1978-09-11, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2012-10-13
  ROWID: 47995000000355069, EmployeeID: 614, DistrictID: 47995000000332144, UnitID: 47995000000334397, RankID: 47995000000332224, DesignationID: 47995000000332241, KGID: KAR000000614, FirstName: Atharv, EmployeeDOB: 1972-03-20, GenderID: 1, BloodGroupID: 4, PhysicallyChallenged: false, AppointmentDate: 2011-06-13
  ROWID: 47995000000355070, EmployeeID: 615, DistrictID: 47995000000332148, UnitID: 47995000000334397, RankID: 47995000000332227, DesignationID: 47995000000332252, KGID: KAR000000615, FirstName: Ananya, EmployeeDOB: 1988-03-23, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2022-04-23
  ROWID: 47995000000355071, EmployeeID: 616, DistrictID: 47995000000332144, UnitID: 47995000000334397, RankID: 47995000000332227, DesignationID: 47995000000332249, KGID: KAR000000616, FirstName: Bheemesh, EmployeeDOB: 1996-01-24, GenderID: 1, BloodGroupID: 4, PhysicallyChallenged: false, AppointmentDate: 2019-05-10
  ROWID: 47995000000355072, EmployeeID: 617, DistrictID: 47995000000332125, UnitID: 47995000000334398, RankID: 47995000000332231, DesignationID: 47995000000332247, KGID: KAR000000617, FirstName: Ansh, EmployeeDOB: 1984-10-20, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2017-10-14
  ROWID: 47995000000355073, EmployeeID: 618, DistrictID: 47995000000332131, UnitID: 47995000000334398, RankID: 47995000000332223, DesignationID: 47995000000332252, KGID: KAR000000618, FirstName: Deepak, EmployeeDOB: 1997-02-26, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2022-03-14
  ROWID: 47995000000355074, EmployeeID: 619, DistrictID: 47995000000332127, UnitID: 47995000000334398, RankID: 47995000000332224, DesignationID: 47995000000332251, KGID: KAR000000619, FirstName: Rakesh, EmployeeDOB: 1994-05-04, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2020-05-22
  ROWID: 47995000000355075, EmployeeID: 620, DistrictID: 47995000000332135, UnitID: 47995000000334398, RankID: 47995000000332231, DesignationID: 47995000000332239, KGID: KAR000000620, FirstName: Sai, EmployeeDOB: 1978-11-22, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2013-12-20
  ROWID: 47995000000355076, EmployeeID: 621, DistrictID: 47995000000332128, UnitID: 47995000000334398, RankID: 47995000000332232, DesignationID: 47995000000332240, KGID: KAR000000621, FirstName: Ibrahim, EmployeeDOB: 1993-12-23, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2022-05-08
  ROWID: 47995000000355077, EmployeeID: 622, DistrictID: 47995000000332147, UnitID: 47995000000334398, RankID: 47995000000332223, DesignationID: 47995000000332247, KGID: KAR000000622, FirstName: Radha, EmployeeDOB: 1988-06-27, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2021-11-02
  ROWID: 47995000000355078, EmployeeID: 623, DistrictID: 47995000000332127, UnitID: 47995000000334398, RankID: 47995000000332224, DesignationID: 47995000000332239, KGID: KAR000000623, FirstName: Sara, EmployeeDOB: 1978-09-13, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2012-02-23
  ROWID: 47995000000355079, EmployeeID: 624, DistrictID: 47995000000332119, UnitID: 47995000000334398, RankID: 47995000000332226, DesignationID: 47995000000332246, KGID: KAR000000624, FirstName: Jagadish, EmployeeDOB: 1992-08-21, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2022-12-19
  ROWID: 47995000000355080, EmployeeID: 625, DistrictID: 47995000000332131, UnitID: 47995000000334399, RankID: 47995000000332230, DesignationID: 47995000000332246, KGID: KAR000000625, FirstName: Savitri, EmployeeDOB: 1981-03-15, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2016-06-08
  ROWID: 47995000000355081, EmployeeID: 626, DistrictID: 47995000000332146, UnitID: 47995000000334399, RankID: 47995000000332225, DesignationID: 47995000000332250, KGID: KAR000000626, FirstName: Shankar, EmployeeDOB: 1993-12-12, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2022-02-14
  ROWID: 47995000000355082, EmployeeID: 627, DistrictID: 47995000000332129, UnitID: 47995000000334399, RankID: 47995000000332225, DesignationID: 47995000000332249, KGID: KAR000000627, FirstName: Atharv, EmployeeDOB: 1982-09-28, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2020-10-10
  ROWID: 47995000000355083, EmployeeID: 628, DistrictID: 47995000000332131, UnitID: 47995000000334399, RankID: 47995000000332230, DesignationID: 47995000000332242, KGID: KAR000000628, FirstName: Vivaan, EmployeeDOB: 1986-06-03, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2022-07-10
  ROWID: 47995000000355084, EmployeeID: 629, DistrictID: 47995000000332126, UnitID: 47995000000334399, RankID: 47995000000332221, DesignationID: 47995000000332252, KGID: KAR000000629, FirstName: Aanya, EmployeeDOB: 1974-03-23, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2014-04-12
  ROWID: 47995000000355085, EmployeeID: 630, DistrictID: 47995000000332122, UnitID: 47995000000334399, RankID: 47995000000332225, DesignationID: 47995000000332239, KGID: KAR000000630, FirstName: Tara, EmployeeDOB: 1989-01-17, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2016-04-26
  ROWID: 47995000000355086, EmployeeID: 631, DistrictID: 47995000000332129, UnitID: 47995000000334399, RankID: 47995000000332225, DesignationID: 47995000000332244, KGID: KAR000000631, FirstName: Rekha, EmployeeDOB: 1995-05-07, GenderID: 2, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2024-10-14
  ROWID: 47995000000355087, EmployeeID: 632, DistrictID: 47995000000332122, UnitID: 47995000000334399, RankID: 47995000000332231, DesignationID: 47995000000332238, KGID: KAR000000632, FirstName: Chandrashekar, EmployeeDOB: 1980-07-14, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2013-08-17
